x,y
0.0,2.066312325189732
0.0010000000474974513,1.8790254405981262
0.0020000000949949026,1.5580158405332625
0.003000000026077032,1.8795895828810936
0.004000000189989805,2.092425552608273
0.004999999888241291,1.8231377695679756
0.006000000052154064,1.9738000061087728
0.007000000216066837,2.0264389591026255
0.00800000037997961,2.106190481272714
0.008999999612569809,1.9655720467621656
0.009999999776482582,1.8053830114289504
0.010999999940395355,1.793766104555701
0.012000000104308128,2.1561883490908675
0.013000000268220901,1.9788217848371492
0.014000000432133675,1.9407236327115447
0.014999999664723873,1.8626869288025079
0.01600000075995922,2.096438594505918
0.017000000923871994,1.984677494713115
0.017999999225139618,1.9657326319980066
0.01899999938905239,1.8455422850576642
0.019999999552965164,2.0161351036153476
0.020999999716877937,1.8776008241576725
0.02199999988079071,1.8724360000957887
0.023000000044703484,1.9038540987104942
0.024000000208616257,1.6365855486178083
0.02500000037252903,1.8946213737059847
0.026000000536441803,1.8238625307261151
0.027000000700354576,2.1154201019621954
0.02800000086426735,1.9032382917134631
0.028999999165534973,1.940443867785316
0.029999999329447746,1.8809185047179742
0.03099999949336052,2.096175281047947
0.03200000151991844,1.9117699592113588
0.032999999821186066,1.995973794314528
0.03400000184774399,1.9798682486337227
0.03500000014901161,2.1254678857477205
0.035999998450279236,2.0851087109633193
0.03700000047683716,2.024907610550738
0.03799999877810478,2.182637936051098
0.039000000804662704,1.9436140379310662
0.03999999910593033,2.2378912482464637
0.04100000113248825,1.9511586797388707
0.041999999433755875,1.94696789532715
0.0430000014603138,2.026663705887783
0.04399999976158142,2.059813577064158
0.04500000178813934,2.140649840184556
0.04600000008940697,2.11104345895923
0.04699999839067459,1.913233311638425
0.04800000041723251,2.048113573777878
0.04899999871850014,2.1153998193403725
0.05000000074505806,1.9475059548930627
0.050999999046325684,1.8034248913981656
0.052000001072883606,1.8663091882162193
0.05299999937415123,2.109862060621496
0.05400000140070915,1.9294585728560276
0.054999999701976776,1.7393510863894293
0.0560000017285347,2.0279554809974725
0.05700000002980232,1.8774281483733724
0.057999998331069946,2.1753847185861273
0.05900000035762787,1.6700347652818608
0.05999999865889549,2.1104529566075847
0.061000000685453415,2.002179253669956
0.06199999898672104,2.055887826772853
0.06300000101327896,1.8854324673242266
0.06400000303983688,1.8796277962753927
0.06499999761581421,2.2233870847155566
0.06599999964237213,2.213306941116984
0.06700000166893005,1.915574678383327
0.06800000369548798,2.134284895388427
0.0689999982714653,2.046217058499036
0.07000000029802322,2.0606054038144803
0.07100000232458115,2.085389337206562
0.07199999690055847,2.0129528565948793
0.0729999989271164,1.9379440343746404
0.07400000095367432,2.105287270141305
0.07500000298023224,1.8091053177336192
0.07599999755620956,1.9796456815266996
0.07699999958276749,2.03083033909803
0.07800000160932541,1.940673859136648
0.07900000363588333,1.9778280748882253
0.07999999821186066,2.069560875156
0.08100000023841858,2.1577262952288696
0.0820000022649765,1.971068181926286
0.08299999684095383,1.7674236083908341
0.08399999886751175,1.9869214201156982
0.08500000089406967,2.0854989867385556
0.0860000029206276,2.1028835053515516
0.08699999749660492,2.069143658476771
0.08799999952316284,1.870074527689087
0.08900000154972076,1.8214345937786527
0.09000000357627869,1.882650665272769
0.09099999815225601,1.8252321076742246
0.09200000017881393,1.9838989873253372
0.09300000220537186,2.0436250786659818
0.09399999678134918,1.9762486353245152
0.0949999988079071,1.889711975854018
0.09600000083446503,2.186460503182675
0.09700000286102295,1.8484804740141192
0.09799999743700027,2.195284049012949
0.0989999994635582,1.9336303311981282
0.10000000149011612,1.7735817321259368
0.10100000351667404,1.891704148634672
0.10199999809265137,2.085140987580075
0.10300000011920929,1.9234856640915092
0.10400000214576721,2.167168203360678
0.10499999672174454,1.5791900952320082
0.10599999874830246,2.1274023852858335
0.10700000077486038,2.27072799361145
0.1080000028014183,2.072496791078984
0.10899999737739563,2.018175946256013
0.10999999940395355,2.0558865784492895
0.11100000143051147,2.0969455125499645
0.1120000034570694,1.7328128817760793
0.11299999803304672,1.9871108779841526
0.11400000005960464,1.9760912775419732
0.11500000208616257,2.030775564109358
0.11599999666213989,1.7455175069308841
0.11699999868869781,2.199940210784606
0.11800000071525574,2.235481845129605
0.11900000274181366,2.020498827818826
0.11999999731779099,2.0831459743382266
0.12099999934434891,2.089453065839994
0.12200000137090683,1.8799712188067634
0.12300000339746475,2.0115805116857564
0.12399999797344208,1.9123598940879711
0.125,2.064495332034619
0.12600000202655792,2.2009731132146824
0.12700000405311584,1.9534791090800594
0.12800000607967377,1.8514560387467287
0.1289999932050705,1.757019013380871
0.12999999523162842,2.0231048543249486
0.13099999725818634,2.1492039695933864
0.13199999928474426,2.064030571382993
0.13300000131130219,2.010844340053797
0.1340000033378601,1.8907983289586106
0.13500000536441803,1.9841988665544712
0.13600000739097595,1.8881504943303242
0.13699999451637268,1.8972193507815152
0.1379999965429306,1.9426410005510417
0.13899999856948853,1.9409078466247953
0.14000000059604645,2.0237176877420686
0.14100000262260437,1.8572514332964052
0.1420000046491623,2.0256867891235393
0.14300000667572021,2.1612716035897717
0.14399999380111694,2.3889352254378298
0.14499999582767487,1.7385392129145973
0.1459999978542328,1.8737471648389874
0.1469999998807907,1.8286508841379878
0.14800000190734863,2.1106608092407155
0.14900000393390656,2.2331016281191145
0.15000000596046448,1.9639471703821165
0.1509999930858612,2.048416456563289
0.15199999511241913,2.2010660254176844
0.15299999713897705,1.9834177399653856
0.15399999916553497,1.9929532770433658
0.1550000011920929,1.8709924339351922
0.15600000321865082,1.8157947711880171
0.15700000524520874,1.9043668526175033
0.15800000727176666,1.9488407717788108
0.1589999943971634,1.9170194026526093
0.1599999964237213,1.9449393074057573
0.16099999845027924,2.029077225770728
0.16200000047683716,1.8163919812324916
0.16300000250339508,1.898556772114063
0.164000004529953,2.04332582708204
0.16500000655651093,2.2888420854565634
0.16599999368190765,1.9209838078130967
0.16699999570846558,2.0078150237975168
0.1679999977350235,1.9660947480766011
0.16899999976158142,2.0714510055021784
0.17000000178813934,2.0561677887947707
0.17100000381469727,2.1149609331543577
0.1720000058412552,2.0314993703634117
0.17299999296665192,1.898266491941715
0.17399999499320984,2.0720768352164582
0.17499999701976776,2.034055236147239
0.17599999904632568,1.641878068527432
0.1770000010728836,1.9781738408262866
0.17800000309944153,1.8188209460142266
0.17900000512599945,2.101211127148924
0.18000000715255737,2.019178592769153
0.1809999942779541,2.1648424558922823
0.18199999630451202,1.90521344603345
0.18299999833106995,1.884872755527974
0.18400000035762787,2.2382355442982225
0.1850000023841858,2.236767570261195
0.1860000044107437,2.1836367488010833
0.18700000643730164,1.884903359293706
0.18799999356269836,2.2236476762840853
0.1889999955892563,2.110671802236282
0.1899999976158142,2.1253702477641223
0.19099999964237213,2.1896304423933968
0.19200000166893005,1.8889093478729817
0.19300000369548798,2.23467507368329
0.1940000057220459,2.0202158915048365
0.19499999284744263,2.0083869473943023
0.19599999487400055,1.7429369942580446
0.19699999690055847,2.0417138789608265
0.1979999989271164,1.830734153241525
0.19900000095367432,1.8638116518605516
0.20000000298023224,1.96310306761759
0.20100000500679016,2.1772918609074283
0.20200000703334808,1.8627243784131429
0.2029999941587448,2.094513571515848
0.20399999618530273,2.0979339068084353
0.20499999821186066,2.140287620904895
0.20600000023841858,1.9049991788872538
0.2070000022649765,2.0370304741730814
0.20800000429153442,2.1745463602650137
